product_slug,product_name,product_id,sku,reference_sku_private,mpn,mpn_status,brand,category,gtin,gtin_status,gtin_checksum_status,reference_price_private,currency,reference_availability_private,selling_price,availability,product_url,image_url,description,seller_brand,seller_legal_name,merchant_approved
corel-draw-graphics-suite-2018,COREL DRAW - GRAPHICS SUITE 2018,LP-386215FE87,LP-386215FE87,V90E4T,V90E4T,assignment_unverified,Corel Draw,COREL,7443539462483,assignment_unverified,valid,59,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/corel-draw-graphics-suite-2018/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
corel-draw-painter-2019,COREL DRAW - PAINTER 2019,LP-B04B1FC286,LP-B04B1FC286,W094RG,W094RG,assignment_unverified,Corel Draw,COREL,7443539462476,assignment_unverified,valid,129,EUR,OutOfStock,,PendingReview,https://licenzpol.it/it/product/corel-draw-painter-2019/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
autocad,AUTOCAD - ABBONAMENTO 12 MESI,LP-ED0147F300,LP-ED0147F300,VW3R85,VW3R85,assignment_unverified,Autodesk,AUTODESK,7443539462469,assignment_unverified,valid,149,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/autocad/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
autocad-revit,AUTOCAD REVIT,LP-7779F874D5,LP-7779F874D5,9RWI95,9RWI95,assignment_unverified,Autodesk,AUTODESK,,missing,missing,89.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/autocad-revit/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
autocad-lt,AUTOCAD LT,LP-848E6361B6,LP-848E6361B6,VE27B1,VE27B1,assignment_unverified,Autodesk,AUTODESK,7443539462452,assignment_unverified,valid,49.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/autocad-lt/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
kaspersky-internet-security-2025,KASPERSKY INTERNET SECURITY 2026,LP-2271CCCF00,LP-2271CCCF00,VPE407,VPE407,assignment_unverified,Kaspersky,Kaspersky Internet Security,7443539562541,assignment_unverified,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/kaspersky-internet-security-2025/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-sql-server-2019-standard-cals-incluse,WINDOWS SQL SERVER 2019 STANDARD - CALS INCLUSE,LP-1CFFF29557,LP-1CFFF29557,FEP259,FEP259,assignment_unverified,Microsoft,Microsoft SQL Server,0760947038404,assignment_unverified,valid,79.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-sql-server-2019-standard-cals-incluse/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-sql-server-2017-standard-cals-incluse,WINDOWS SQL SERVER 2017 STANDARD - CALS INCLUSE,LP-D56C81845F,LP-D56C81845F,VD033L,VD033L,assignment_unverified,Microsoft,Microsoft SQL Server,760947036615,assignment_unverified,valid,65,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-sql-server-2017-standard-cals-incluse/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-sql-server-2016-standard,MICROSOFT SQL SERVER 2016 STANDARD,LP-B005E894D1,LP-B005E894D1,9IWT00,9IWT00,assignment_unverified,Microsoft,Microsoft SQL Server,4058154164150,assignment_unverified,valid,56.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-sql-server-2016-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-sql-server-standard-2016-10-user-cal,MICROSOFT SQL SERVER STANDARD 2016 - 10 USER CAL,LP-15C0DC1118,LP-15C0DC1118,3E4US1,3E4US1,assignment_unverified,Microsoft,Microsoft SQL Server,0760947036394,assignment_unverified,valid,95,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-sql-server-standard-2016-10-user-cal/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-sql-server-2014-standard,MICROSOFT SQL SERVER 2014 STANDARD,LP-0F9CC08FB0,LP-0F9CC08FB0,EER924,EER924,assignment_unverified,Microsoft,Microsoft SQL Server,0760947036455,assignment_unverified,valid,49.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-sql-server-2014-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-sql-server-std-2014-10-user-cals,MICROSOFT SQL SERVER STD 2014 - 10 USER CALS,LP-AA56840B22,LP-AA56840B22,29SED6,29SED6,assignment_unverified,Microsoft,Microsoft SQL Server,0760947036356,assignment_unverified,valid,97.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-sql-server-std-2014-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-exchange-server-2019-enterprise,MICROSOFT EXCHANGE SERVER 2019 ENTERPRISE,LP-EF40840573,LP-EF40840573,34GFD7,34GFD7,assignment_unverified,Microsoft,Microsoft Windows Server 2019,0760947037865,assignment_unverified,valid,179,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-exchange-server-2019-enterprise/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-exchange-server-2019-standard,MICROSOFT EXCHANGE SERVER 2019 STANDARD,LP-2273F4E836,LP-2273F4E836,E48AF0,E48AF0,assignment_unverified,Microsoft,Microsoft Windows Server 2019,0760947037858,assignment_unverified,valid,89,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-exchange-server-2019-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2019-datacenter,WINDOWS SERVER 2019 DATACENTER,LP-E3FE0F0A41,LP-E3FE0F0A41,WC29E0,WC29E0,assignment_unverified,Microsoft,Microsoft Windows Server 2019,0760947037506,assignment_unverified,valid,39,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2019-datacenter/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2019-essentials,WINDOWS SERVER 2019 ESSENTIALS,LP-631103548A,LP-631103548A,V329DM,V329DM,assignment_unverified,Microsoft,Microsoft Windows Server 2019,0760947037490,assignment_unverified,valid,25,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2019-essentials/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2019-standard,WINDOWS SERVER 2019 STANDARD,LP-8C3800DF80,LP-8C3800DF80,3VA93F,3VA93F,assignment_unverified,Microsoft,Microsoft Windows Server 2019,0760947048724,assignment_unverified,valid,25,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2019-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2019-10-user-cals,WINDOWS SERVER 2019 - 10 USER CALS,LP-C6FEAD7474,LP-C6FEAD7474,DCQ673,DCQ673,assignment_unverified,Microsoft,Microsoft Windows Server 2019,5706998784643,assignment_unverified,valid,56.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2019-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2019-10-device-cals,WINDOWS SERVER 2019 - 10 DEVICE CALS,LP-5EA8D4131C,LP-5EA8D4131C,20CM5E,20CM5E,assignment_unverified,Microsoft,Microsoft Windows Server 2019,0760947037902,assignment_unverified,valid,49,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2019-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2019-10-rds-user-cals,WINDOWS SERVER 2019 - 10 RDS USER CALS,LP-6BBF633374,LP-6BBF633374,3W90CM,3W90CM,assignment_unverified,Microsoft,Microsoft Windows Server 2019,0760947038558,assignment_unverified,valid,69,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2019-10-rds-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-exchange-server-2016-standard,MICROSOFT EXCHANGE SERVER 2016 STANDARD,LP-B76B50E61A,LP-B76B50E61A,39CIA1,39CIA1,assignment_unverified,Microsoft,Microsoft Windows Server 2016,0760947046973,assignment_unverified,valid,29,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-exchange-server-2016-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-exchange-server-2016-std-10-device-cals,MICROSOFT EXCHANGE SERVER 2016 STD 10 DEVICE CALS,LP-411E0CC683,LP-411E0CC683,VV23C9,VV23C9,assignment_unverified,Microsoft,Microsoft Windows Server 2016,0760947047062,assignment_unverified,valid,79,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-exchange-server-2016-std-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-server-2016-standard,MICROSOFT WINDOWS SERVER 2016 STANDARD,LP-C4043B3D94,LP-C4043B3D94,W359AZ,W359AZ,assignment_unverified,Microsoft,Microsoft Windows Server 2016,0760947046911,assignment_unverified,valid,19.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-server-2016-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2016-datacenter,WINDOWS SERVER 2016 DATACENTER,LP-422F729D6C,LP-422F729D6C,30IC5A,30IC5A,assignment_unverified,Microsoft,Microsoft Windows Server 2016,0756244371788,assignment_unverified,valid,29.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2016-datacenter/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2016-essentials,WINDOWS SERVER 2016 ESSENTIALS,LP-8725062B8E,LP-8725062B8E,E93SR0,E93SR0,assignment_unverified,Microsoft,Microsoft Windows Server 2016,0889842166170,assignment_unverified,valid,19.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2016-essentials/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-server-2016-standard-10-user-cals,MICROSOFT WINDOWS SERVER 2016 STANDARD - 10 USER CALS,LP-73C64A9CD8,LP-73C64A9CD8,E2C0F2,E2C0F2,assignment_unverified,Microsoft,Microsoft Windows Server 2016,0760947036028,assignment_unverified,valid,34.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-server-2016-standard-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-server-2016-standard-10-device-cals,MICROSOFT WINDOWS SERVER 2016 STANDARD - 10 DEVICE CALS,LP-84764B4F83,LP-84764B4F83,25T9UX,25T9UX,assignment_unverified,Microsoft,Microsoft Windows Server 2016,0760947036042,assignment_unverified,valid,34.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-server-2016-standard-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-server-2016-standard-rds-10-user-cals,MICROSOFT WINDOWS SERVER 2016 STANDARD - RDS 10 USER CALS,LP-75E2C34ADE,LP-75E2C34ADE,W4R4S1,W4R4S1,assignment_unverified,Microsoft,Microsoft Windows Server 2016,0760947036301,assignment_unverified,valid,34.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-server-2016-standard-rds-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-server-2016-standard-rds-10-device-cals,MICROSOFT WINDOWS SERVER 2016 STANDARD - RDS 10 DEVICE CALS,LP-2BC18207BE,LP-2BC18207BE,WER360,WER360,assignment_unverified,Microsoft,Microsoft Windows Server 2016,0190017120997,assignment_unverified,valid,34.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-server-2016-standard-rds-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-server-2016-datacenter-10-user-cals,MICROSOFT WINDOWS SERVER 2016 DATACENTER - 10 USER CALS,LP-3DA0E4FE39,LP-3DA0E4FE39,640I3DJ,640I3DJ,assignment_unverified,Microsoft,Microsoft Windows Server 2016,5397063977611,assignment_unverified,valid,114.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-server-2016-datacenter-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-server-2016-datacenter-rds-10-user-cals,MICROSOFT WINDOWS SERVER 2016 DATACENTER - RDS 10 USER CALS,LP-128177AB4B,LP-128177AB4B,E403AS,E403AS,assignment_unverified,Microsoft,Microsoft Windows Server 2016,5397063976331,assignment_unverified,valid,114.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-server-2016-datacenter-rds-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-server-2016-datacenter-10-device-cals,MICROSOFT WINDOWS SERVER 2016 DATACENTER - 10 DEVICE CALS,LP-0BA7561117,LP-0BA7561117,EOR350,EOR350,assignment_unverified,Microsoft,Microsoft Windows Server 2016,5397063977604,assignment_unverified,valid,114.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-server-2016-datacenter-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-server-2016-datacenter-rds-10-device-cals,WINDOWS SERVER 2016 DATACENTER RDS 10 DEVICE CALS,LP-8E9D95E0CF,LP-8E9D95E0CF,392SFM,392SFM,assignment_unverified,Microsoft,Microsoft Windows Server 2016,0760947036325,assignment_unverified,valid,114.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-server-2016-datacenter-rds-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-datacenter,WINDOWS SERVER 2012 DATACENTER,LP-C14B4CB658,LP-C14B4CB658,5V0RS2,5V0RS2,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947046850,assignment_unverified,valid,19.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-datacenter/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-r2-datacenter,WINDOWS SERVER 2012 R2 DATACENTER,LP-7F1D625D63,LP-7F1D625D63,0IW3E1,0IW3E1,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0787976988760,assignment_unverified,valid,19.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-r2-datacenter/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-essentials,WINDOWS SERVER 2012 ESSENTIALS,LP-F1D03296F2,LP-F1D03296F2,ER503W,ER503W,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947046867,assignment_unverified,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-essentials/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-r2-essentials,WINDOWS SERVER 2012 R2 ESSENTIALS,LP-513BA884BB,LP-513BA884BB,BR5Y54,BR5Y54,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947046898,assignment_unverified,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-r2-essentials/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-standard,WINDOWS SERVER 2012 STANDARD,LP-B320E50BE5,LP-B320E50BE5,4FD35C,4FD35C,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947046843,assignment_unverified,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-server-2012-r2-standard,MICROSOFT WINDOWS SERVER 2012 R2 STANDARD,LP-A151A44896,LP-A151A44896,E459LC,E459LC,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947046874,assignment_unverified,valid,19.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-server-2012-r2-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-server-2012-r2-foundation,MICROSOFT SERVER 2012 R2 FOUNDATION,LP-A4964F37AC,LP-A4964F37AC,W94AF7,W94AF7,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0888440730790,assignment_unverified,valid,21.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-server-2012-r2-foundation/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-10-user-cals,WINDOWS SERVER 2012 10 USER CALS,LP-A998F2FDF8,LP-A998F2FDF8,ER430R,ER430R,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947035960,assignment_unverified,valid,72.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-rds-10-user-cals,WINDOWS SERVER 2012 RDS 10 USER CALS,LP-0D92B68BCA,LP-0D92B68BCA,N35OP2,N35OP2,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947036233,assignment_unverified,valid,44.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-rds-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-rds-10-device-cals,WINDOWS SERVER 2012 RDS 10 DEVICE CALS,LP-3F60ACD5EA,LP-3F60ACD5EA,VML630,VML630,assignment_unverified,Microsoft,Microsoft Windows Server 2012,4051554521912,assignment_unverified,valid,44.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-rds-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-r2-10-user-cals,WINDOWS SERVER 2012 R2 10 USER CALS,LP-EA9A7D6A90,LP-EA9A7D6A90,HB873D,HB873D,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947036004,assignment_unverified,valid,69,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-r2-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-r2-10-device-cals,WINDOWS SERVER 2012 R2 10 DEVICE CALS,LP-A35A87FCDB,LP-A35A87FCDB,76T8OC,76T8OC,assignment_unverified,Microsoft,Microsoft Windows Server 2012,760947035977,assignment_unverified,valid,69,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-r2-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-r2-rds-10-user-cals,WINDOWS SERVER 2012 R2 RDS 10 USER CALS,LP-8FFAE9516A,LP-8FFAE9516A,MB765D,MB765D,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947036264,assignment_unverified,valid,44.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-r2-rds-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-r2-rds-10-device-cals,WINDOWS SERVER 2012 R2 RDS 10 DEVICE CALS,LP-384E474AD0,LP-384E474AD0,0U9YT5,0U9YT5,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947036257,assignment_unverified,valid,44.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-r2-rds-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2012-10-device-cals,WINDOWS SERVER 2012 10 DEVICE CALS,LP-0296C60517,LP-0296C60517,96BTR2,96BTR2,assignment_unverified,Microsoft,Microsoft Windows Server 2012,0760947035953,assignment_unverified,valid,69,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2012-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2008-datacenter,WINDOWS SERVER 2008 DATACENTER,LP-D2CE66A2C2,LP-D2CE66A2C2,3CI75X,3CI75X,assignment_unverified,Microsoft,Microsoft Windows Server 2008,0760947046805,assignment_unverified,valid,19,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2008-datacenter/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2008-r2-datacenter,WINDOWS SERVER 2008 R2 DATACENTER,LP-F5FE8BC6E0,LP-F5FE8BC6E0,63WGF5,63WGF5,assignment_unverified,Microsoft,Microsoft Windows Server 2008,885370748000,assignment_unverified,valid,19,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2008-r2-datacenter/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2008-enterprise,WINDOWS SERVER 2008 ENTERPRISE,LP-669D35F284,LP-669D35F284,VD4W22,VD4W22,assignment_unverified,Microsoft,Microsoft Windows Server 2008,0882224551977,assignment_unverified,valid,25,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2008-enterprise/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2008-r2-enterprise,WINDOWS SERVER 2008 R2 ENTERPRISE,LP-BF2B4F1429,LP-BF2B4F1429,D932VT,D932VT,assignment_unverified,Microsoft,Microsoft Windows Server 2008,0882224006521,assignment_unverified,valid,56.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2008-r2-enterprise/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2008-standard,WINDOWS SERVER 2008 STANDARD,LP-F818D729BA,LP-F818D729BA,30WEI6,30WEI6,assignment_unverified,Microsoft,Microsoft Windows Server 2008,0882224600255,assignment_unverified,valid,19.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2008-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2008-r2,WINDOWS SERVER 2008 R2 STANDARD,LP-39FD43641B,LP-39FD43641B,47DFU5,47DFU5,assignment_unverified,Microsoft,Microsoft Windows Server 2008,0885370748345,assignment_unverified,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2008-r2/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2008-r2-rds-10-user-cals,WINDOWS SERVER 2008 R2 RDS 10 USER CALS,LP-DE0162DD81,LP-DE0162DD81,8HE74Z,8HE74Z,assignment_unverified,Microsoft,Microsoft Windows Server 2008,0787976988906,assignment_unverified,valid,72.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2008-r2-rds-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2008-r2-rds-10-device-cals,WINDOWS SERVER 2008 R2 RDS 10 DEVICE CALS,LP-4845EC741E,LP-4845EC741E,68D7AK,68D7AK,assignment_unverified,Microsoft,Microsoft Windows Server 2008,0760947036196,assignment_unverified,valid,72.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2008-r2-rds-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2008-rds-10-device-cals,WINDOWS SERVER 2008 RDS 10 DEVICE CALS,LP-2B32A0DAFF,LP-2B32A0DAFF,3VI9W7,3VI9W7,assignment_unverified,Microsoft,Microsoft Windows Server 2008,0787976988913,assignment_unverified,valid,70,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2008-rds-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2008-rds-10-user-cals,WINDOWS SERVER 2008 RDS 10 USER CALS,LP-9D76377DE3,LP-9D76377DE3,05QMR2,05QMR2,assignment_unverified,Microsoft,Microsoft Windows Server 2008,0884962772232,assignment_unverified,valid,70.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2008-rds-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-visual-studio-enterprise-2017-242,MICROSOFT VISUAL STUDIO ENTERPRISE 2015,LP-93377A988A,LP-93377A988A,V934SQ,V934SQ,assignment_unverified,Microsoft,Microsoft Visual Studio,0885370996517,assignment_unverified,valid,66.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-visual-studio-enterprise-2017-242/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-visual-studio-professional-2015,MICROSOFT VISUAL STUDIO PROFESSIONAL 2015,LP-D315AAE221,LP-D315AAE221,VM383S,VM383S,assignment_unverified,Microsoft,Microsoft Visual Studio,0885370948837,assignment_unverified,valid,47.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-visual-studio-professional-2015/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-exchange-server-2013-standard,MICROSOFT EXCHANGE SERVER 2013 STANDARD,LP-8D1760ACD1,LP-8D1760ACD1,49CMW9,49CMW9,assignment_unverified,Microsoft,Microsoft Windows Server 2013,0760947046966,assignment_unverified,valid,23.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-exchange-server-2013-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-exchange-server-std-2013-10-user-cals,MICROSOFT EXCHANGE SERVER STD 2013 10 USER CALS,LP-60B0CDE3A2,LP-60B0CDE3A2,48FVW3,48FVW3,assignment_unverified,Microsoft,Microsoft Windows Server 2013,0760947038909,assignment_unverified,valid,79,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-exchange-server-std-2013-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-office-2016-home-student-mac,MICROSOFT OFFICE 2016 HOME &amp; STUDENT (MAC),LP-A917FB9B6A,LP-A917FB9B6A,MWI324,MWI324,assignment_unverified,Microsoft,Home,0885370934502,assignment_unverified,valid,20.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-office-2016-home-student-mac/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
autocad-revit-lt,AUTOCAD REVIT LT  SUITE,LP-F096E26629,LP-F096E26629,VD73R1,VD73R1,assignment_unverified,Autodesk,AUTODESK,7443539762750,assignment_unverified,valid,89.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/autocad-revit-lt/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-sql-server-2019-enterprise-cals-incluse,WINDOWS SQL SERVER 2019 ENTERPRISE - CALS INCLUSE,LP-3AB5F402F3,LP-3AB5F402F3,MF382E,MF382E,assignment_unverified,Microsoft,Microsoft SQL Server,0659556469986,assignment_unverified,valid,199,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-sql-server-2019-enterprise-cals-incluse/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
visual-studio-2019-professional,MICROSOFT VISUAL STUDIO 2019 PROFESSIONAL,LP-BC9FD11087,LP-BC9FD11087,A8HP74,A8HP74,assignment_unverified,Microsoft,Microsoft Visual Studio,0889842465570,assignment_unverified,valid,19.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/visual-studio-2019-professional/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-visual-studio-2019-enterprise,MICROSOFT VISUAL STUDIO 2019 ENTERPRISE,LP-49E7A48B61,LP-49E7A48B61,VF047S,VF047S,assignment_unverified,Microsoft,Microsoft Visual Studio,0787976989705,assignment_unverified,valid,29.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-visual-studio-2019-enterprise/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
